Rank,Author,Score
565,"Ian  Parry International Monetary Fund (IMF), Washington, District of Columbia (USA)",26
565,"Michael R. Carter Department of Agricultural and Resource Economics, University of California-Davis, Davis, California (USA)",26
565,"Don  Fullerton National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)Department of Finance, College of Business, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",26
565,"Francis  Kramarz Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",26
565,"Tayfun  Sonmez Department of Economics, Boston College, Chestnut Hill, Massachusetts (USA)",26
565,Greg John Duncan,26
565,"Eric  Neumayer London School of Economics (LSE), London, United Kingdom",26
565,"Magnus  Henrekson Institutet för Näringslivsforskning (IFN), Stockholm, Sweden",26
639,"Francisco H. G. Ferreira International Inequalities Institute, London School of Economics (LSE), London, United Kingdom",25
639,"Alex  Cukierman School of Economics, Interdisciplinary Center (IDC), Herzliya, Israel",25
639,"Elisabet  Rutstrom J. Mack Robinson College of Business, Georgia State University, Atlanta, Georgia (USA)",25
639,"Catherine C Eckel Department of Economics, Texas A&M University, College Station, Texas (USA)",25
639,"Beata Smarzynska Javorcik Department of Economics, Oxford University, Oxford, United Kingdom",25
639,"Douglas Michael Laxton School of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",25
639,"Marcel Peter Timmer Groningen Growth and Development Centre (GGDC), Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",25
639,"Andrew  Caplin Department of Economics, New York University (NYU), New York City, New York (USA)",25
639,Paul A. Samuelson †,25
639,"Peter  Cramton Department of Economics, University of Maryland, College Park, Maryland (USA)",25
639,"Jeroen C.J.M. van den Bergh Departament d'Economia i Història Econòmica, Universitat Autònoma de Barcelona, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",25
639,"Massimo  Filippini Istituto di Economia Politica (IdEP), Facoltá di scienze economiche, Universitá della Svizzera Italiana (USI), Lugano, SwitzerlandCER-ETH Center of Economic Research, Department of Management, Technology and Economics (D-MTEC), Eidgenössische Technische Hochschule Zürich (ETHZ), Zürich, Switzerland",25
639,"Uwe  Sunde Volkswirtschaftliche Fakultät, Ludwig-Maximilians-Universität München, München, Germany",25
639,William  Thomson,25
639,"Maureen L. Cropper Department of Economics, University of Maryland, College Park, Maryland (USA)Resources for the Future (RFF), Washington, District of Columbia (USA)",25
639,"Sourafel  Girma School of Economics, University of Nottingham, Nottingham, United Kingdom",25
639,"Mohsen  Bahmani-Oskooee Economics Department, University of Wisconsin, Milwaukee, Wisconsin (USA)",25
639,"Bruce  Sacerdote Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",25
639,"Apostolos  Serletis Department of Economics, University of Calgary, Calgary, Canada",25
639,"Sherman  Robinson International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",25
639,"Siem Jan  Koopman Afdeling Econometrie and Operations Research, School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",25
639,"Andres  Rodriguez-Clare National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",25
639,"Axel  Ockenfels Staatswissenschaftliches Seminar, Wirtschafts- und Sozialwissenschaftliche Fakultät, Universität zu Köln, Köln, Germany",25
639,"Luc  Renneboog https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",25
639,"Philip  Molyneux Department of Finance and Economics, College of Business Administration, University of Sharjah, Sharjah, United Arab Emirates",25
639,"Imran  Rasul Department of Economics, University College London (UCL), London, United Kingdom",25
639,"Harold Linh Cole Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",25
639,"Dennis  Epple Department of Economics, Tepper School of Business Administration, Carnegie Mellon University, Pittsburgh, Pennsylvania (USA)",25
639,"Casey B. Mulligan Department of Economics, University of Chicago, Chicago, Illinois (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",25
639,"Yoram  Weiss Foerder Institute for Economic Research, Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, Israel",25
639,"John  Roberts Graduate School of Business, Stanford University, Stanford, California (USA)",25
639,"Vincent P. Crawford Department of Economics, Oxford University, Oxford, United Kingdom",25
639,"Boqiang  Lin China Institute for Studies in Energy Policy, Xiamen University, Fujian, China",25
639,"Thomas Johannes Dohmen Wirtschaftswissenschaftlicher Fachbereich, Rheinische Friedrich-Wilhelms-Universität Bonn, Bonn, Germany",25
639,"Urs  Fischbacher Fachbereich Wirtschaftswissenschaften, Universität Konstanz, Konstanz, Germany",25
639,"Giovanni Luca Violante Department of Economics, New York University (NYU), New York City, New York (USA)",25
639,"Roger B. Myerson Harris School of Public Policy, University of Chicago, Chicago, Illinois (USA)",25
639,"Phillip B. Levine Department of Economics, Wellesley College, Wellesley, Massachusetts (USA)",25
639,"Gershon  Feder Economics Research, World Bank Group, Washington, District of Columbia (USA)",25
639,"Thomas Fox Rutherford Department of Agricultural & Applied Economics, University of Wisconsin-Madison, Madison, Wisconsin (USA)",25
639,"Marco  Vivarelli Dipartimento di Politica Economica, Dipartimenti e Istituti di Scienze Economiche, Università Cattolica del Sacro Cuore, Italy",25
639,"Sandra E. Black Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",25
639,"Giorgio  Brunello Dipartimento di Scienze Economiche ""Marco Fanno"", Università degli Studi di Padova, Padova, Italy",25
639,"Ted  Bergstrom Department of Economics, University of California-Santa Barbara (UCSB), Santa Barbara, California (USA)",25
639,"Henry G. Overman Department of Geography and Environment, London School of Economics (LSE), London, United Kingdom",25
639,"Rudolf  Winter-Ebmer Institut für Volkswirtschaftslehre, Johannes-Kepler-Universität Linz, Linz, Austria",25
639,"Casper G. de Vries Faculteit der Economische Wetenschappen, Erasmus Universiteit Rotterdam, Rotterdam, Netherlands",25
639,"John  Loomis Department of Agricultural & Resource Economics, Colorado State University, Fort Collins, Colorado (USA)",25
639,"Thomas F. Cooley Economics Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",25
639,"Roel Maria Wilhelmus Jozef Beetsma Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",25
639,"Sydney C. Ludvigson Department of Economics, New York University (NYU), New York City, New York (USA)",25
639,"Walter  Enders Department of Economics, Finance and Legal Studies, Culverhouse College of Business, University of Alabama-Tuscaloosa, Tuscaloosa, Alabama (USA)",25
639,"Kenneth A. Small Department of Economics, University of California-Irvine, Irvine, California (USA)",25
639,"Karen  Palmer Resources for the Future (RFF), Washington, District of Columbia (USA)",25
639,"Louis  Putterman Economics Department, Brown University, Providence, Rhode Island (USA)",25
639,"Klaus E. Meyer Ivey School of Business, University of Western Ontario, London, Canada",25
639,"Steffen  Huck Wissenschaftszentrum Berlin für Sozialforschung (WZB), Berlin, Germany",25
639,"Thomas Warren Hertel Center for Global Trade Analysis (GTAP), Department of Agricultural Economics, Purdue University, West Lafayette, Indiana (USA)",25
639,"Elisabeth  Sadoulet Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",25
639,"Robert J. Aumann Center for the Study of Rationality, Hebrew University of Jerusalem, Jerusalem, Israel",25
639,"Klaus M. Schmidt Volkswirtschaftliche Fakultät, Ludwig-Maximilians-Universität München, München, Germany",25
639,"Dirk  Krueger Penn Institute for Economic Research, Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",25
639,Reinhard  Selten †,25
639,Mohsin  Khan,25
639,"David M  Newbery Energy Policy Research Group, Judge Business School, University of Cambridge, Cambridge, United Kingdom",25
639,"Kyle  Bagwell Department of Economics, Stanford University, Stanford, California (USA)",25
639,"Caroline  Hoxby Department of Economics, Stanford University, Stanford, California (USA)",25
639,"Willem Hendrik Buiter School of International and Public Affairs (SIPA), Columbia University, New York City, New York (USA)Maurice R. Greenberg Center for Geoeconomic Studies, Council on Foreign Relations, Washington, District of Columbia (USA)",25
639,"John M. Abowd Census Bureau, Department of Commerce, Government of the United States, Washington, District of Columbia (USA)",25
639,"Christopher  Ruhm Frank Batten School of Leadership and Public Policy, University of Virginia, Charlottesville, Virginia (USA)",25
639,"Andrea  Ichino Department of Economics, European University Institute, Firenze, ItalyDipartimento di Scienze Economiche, Alma Mater Studiorum - Università di Bologna, Bologna, Italy",25
639,"Simon  Gilchrist Department of Economics, New York University (NYU), New York City, New York (USA)",25
639,"Miles Spencer Kimball Department of Economics, University of Colorado, Boulder, Colorado (USA)",25
639,"Richard T. Carson Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",25
639,"Paolo  Mauro International Monetary Fund (IMF), Washington, District of Columbia (USA)",25
639,"Richard Anthony Kneller School of Economics, University of Nottingham, Nottingham, United Kingdom",25
639,"Jonathan E. Haskel Business School, Imperial College, London, United Kingdom",25
639,"Atish  Ghosh International Monetary Fund (IMF), Washington, District of Columbia (USA)",25
639,"Alain  de Janvry Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)Goldman School of Public Policy, University of California-Berkeley, Berkeley, California (USA)",25
639,"Christopher  Woodruff Oxford Poverty and Human Development Initiative (OPHI), Department of International Development (Queen Elizabeth House), Oxford University, Oxford, United Kingdom",25
639,"Martin Georg Kocher Institut für Höhere Studien (IHS), Wien, Austria",25
639,"Volker  Wieland Fachbereich Wirtschaftswissenschaft, Goethe Universität Frankfurt am Main, Frankfurt am Main, Germany",25
639,"Junsen  Zhang Department of Economics, Chinese University of Hong Kong, Shatin, Hong Kong",25
639,"John  Gibson Department of Economics, Waikato Management School, University of Waikato, Hamilton, New Zealand",25
639,"Tobias  Adrian International Monetary Fund (IMF), Washington, District of Columbia (USA)",25
639,"Ulf-G.  Gerdtham Nationalekonomiska Institutionen, Ekonomihögskolan, Lunds Universitet, Lund, Sweden",25
639,"Vincenzo  Quadrini Department of Finance and Business Economics, Marshall School of Business, University of Southern California, Los Angeles, California (USA)",25
639,"Shlomo  Yitzhaki National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)Department of Economics, Hebrew University of Jerusalem, Jerusalem, Israel",25
639,"L. Alan Winters Department of Economics, Sussex Business School, University of Sussex, Brighton, United Kingdom",25
639,"Jonathan H. Wright Department of Economics, Johns Hopkins University, Baltimore, Maryland (USA)",25
639,"David  Canning Department of Global Health and Population, Harvard T. H. Chan School of Public Health, Harvard University, Cambridge, Massachusetts (USA)",25
639,"Daniel  Kahneman Woodrow Wilson School of Public and International Affairs, Princeton University, Princeton, New Jersey (USA)",25
639,"Jean-Paul  Chavas Department of Agricultural & Applied Economics, University of Wisconsin-Madison, Madison, Wisconsin (USA)",25
639,"James  Alm Department of Economics, Tulane University, New Orleans, Louisiana (USA)",25
639,"Jikun  Huang China Center for Agricultural Policy (CCAP), Peking University, Beijing, China",25
734,"Yacine  Ait-Sahalia Bendheim Center for Finance, Department of Economics, Princeton University, Princeton, New Jersey (USA)",24
734,"Jozef  Konings Management School, University of Liverpool, Liverpool, United Kingdom",24
734,Robert P. Flood,24
734,"Eric  van Wincoop Department of Economics, University of Virginia, Charlottesville, Virginia (USA)",24
734,"Stephan  Klasen CRC ""Armut, Ungleichheit und Wachstum in Entwicklungsländern"", Georg-August-Universität Göttingen, Göttingen, Germany",24
734,"Giorgio  Fagiolo Laboratory of Economics and Management (LEM), Scuola Superiore Sant'Anna, Pisa, Italy",24
734,"Robert James Hodrick Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)",24
734,"Hendrik  Bessembinder Department of Finance, W.P. Carey School of Business, Arizona State University, Tempe, Arizona (USA)",24
734,"Bruno  van Pottelsberghe de la Potterie International Centre for Innovation, Technology and Education Studies (iCite), Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",24
734,"Jakob  Svensson Institute for International Economic Studies (IIES), Stockholms Universitet, Stockholm, Sweden",24
734,"Alexander  Ljungqvist Department of Finance, Handelshögskolan i Stockholm, Stockholm, Sweden",24
734,"Erik  Hurst Applied Economics Workshop, Booth School of Business, University of Chicago, Chicago, Illinois (USA)",24
734,"Reinhilde  Veugelers Onderzoekseenheid Bedrijfseconomie, Strategie en Innovatie, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",24
734,"Norman Rasmus Swanson Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",24
734,"Giuseppe  Nicoletti Economics Department, Organisation de Coopération et de Développement Économiques (OCDE), Paris, France",24
734,Peter F. Christoffersen †,24
734,"Prakash  Loungani International Monetary Fund (IMF), Washington, District of Columbia (USA)",24
734,"Paolo A. Pesenti Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",24
734,"Andrew  Patton Department of Economics, Duke University, Durham, North Carolina (USA)",24
734,"Carol  Propper Business School, Imperial College, London, United Kingdom",24
734,"Hessel  Oosterbeek Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",24
734,"Erwin  Bulte Leerstoelgroep Ontwikkelingseconomie, Wageningen Universiteit en Researchcentrum, Wageningen, Netherlands",24
734,"Paola  Sapienza Department of Finance, Kellogg Graduate School of Management, Northwestern University, Evanston, Illinois (USA)",24
734,"Frank Alan Cowell Suntory and Toyota International Centres for Economics and Related Disciplines (STICERD), London School of Economics (LSE), London, United Kingdom",24
734,"Itzhak  Gilboa Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, IsraelHEC Paris (École des Hautes Études Commerciales), Jouy-en-Josas, France",24
734,"Luis  Serven Economics Research, World Bank Group, Washington, District of Columbia (USA)",24
734,"William  Wascher Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",24
734,"Francis A. Longstaff Finance Group, Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",24
734,"Andrew Granger Atkeson Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",24
734,"Richard  Roll Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",24
734,Jacob A. Mincer †,24
734,"V. Joseph  Hotz Department of Economics, Duke University, Durham, North Carolina (USA)",24
734,Carl  Chiarella †,24
734,"Andrew  Ang Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",24
734,"Paul Robert Masson Department of Economics, University of Toronto, Toronto, Canada",24
734,"Daniel  McMillen Department of Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",24
734,"Chen  Lin Faculty of Business and Economics, University of Hong Kong, Pokfulam, Hong Kong",24
734,"Xiaohong  Chen Cowles Foundation for Research in Economics, Yale University, New Haven, Connecticut (USA)",24
734,"Zvi  Eckstein School of Economics, Interdisciplinary Center (IDC), Herzliya, Israel",24
734,"Douglas W. Diamond Booth School of Business, University of Chicago, Chicago, Illinois (USA)",24
734,"Dermot James Hayes College of Business, Iowa State University, Ames, Iowa (USA)",24
734,"Ricardo  Reis Economics Department, London School of Economics (LSE), London, United Kingdom",24
734,"Pierre-Olivier  Gourinchas Department of Economics, University of California-Berkeley, Berkeley, California (USA)",24
734,Elinor  Ostrom †,24
734,"Carolyn  Fischer Resources for the Future (RFF), Washington, District of Columbia (USA)",24
734,"Robin W. Boadway Economics Department, Queen's University, Kingston, Canada",24
734,"Thomas K. Bauer RWI - Leibniz-Institut für Wirtschaftsforschung, Essen, Germany",24
734,"Oliver Bruce Linton Faculty of Economics, University of Cambridge, Cambridge, United Kingdom",24
734,"Agnes Reynes Quisumbing International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",24
734,"Christopher J. Neely Research Division, Federal Reserve Bank of St. Louis, St. Louis, Missouri (USA)",24
734,Oliver E. Williamson †,24
734,"David  Blau Department of Economics, Ohio State University, Columbus, Ohio (USA)",24
734,Graham  Loomes,24
734,"Gert  Peersman Faculteit Economie en Bedrijfskunde, Universiteit Gent, Gent, Belgium",24
734,"Justin  Wolfers Economics Department, University of Michigan, Ann Arbor, Michigan (USA)Gerald R. Ford School of Public Policy, University of Michigan, Ann Arbor, Michigan (USA)",24
734,"Dan  Levin Department of Economics, Ohio State University, Columbus, Ohio (USA)",24
734,"John  Muellbauer Department of Economics, Oxford University, Oxford, United Kingdom",24
734,"Gaetan J.A. Nicodeme Directorate-General Taxation and Custom Union, European Commission, Bruxelles/Brussel, Belgium",24
734,"David  Figlio Institute for Policy Research (IPR), Northwestern University, Evanston, Illinois (USA)",24
734,"Caroline  Freund Peter G. Peterson Institute for International Economics (IIE), Washington, District of Columbia (USA)",24
734,"Robert M. Solow Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",24
734,"Yeon-Koo  Che Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",24
734,"Andrew  Schotter Department of Economics, New York University (NYU), New York City, New York (USA)",24
734,"Roni  Michaely Geneva Finance Research Institute (GFRI), Université de Genève, Genève, Switzerland",24
734,"Luc  Bauwens Center for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",24
734,"Michael  Shields Centre for Health Economics, Monash Business School, Monash University, Melbourne, Australia",24
734,"Edward  Nelson Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",24
734,"Takatoshi  Ito School of International and Public Affairs (SIPA), Columbia University, New York City, New York (USA)",24
734,"Bruce A. Blonigen Department of Economics, University of Oregon, Eugene, Oregon (USA)",24
734,"Dora L. Costa Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",24
734,"Philippe  Bacchetta Départment d'économétrie et d'économie politique (DEEP), Faculté des Hautes Études Commerciales (HEC), Université de Lausanne, Lausanne, SwitzerlandSwiss Finance Institute, Genève/Zürich, Switzerland",24
734,"Eduardo  Levy Yeyati Escuela de Gobierno, Universidad Torcuato Di Tella, Buenos Aires, Argentina",24
734,"Gunter  Coenen European Central Bank, Frankfurt am Main, Germany",24
734,"Jeffrey T. Grogger Institute of Labor Economics (IZA), Bonn, GermanyHarris School of Public Policy, University of Chicago, Chicago, Illinois (USA)",24
734,"David Ian Stern Arndt-Corden Department of Economics, Crawford School of Public Policy, Australian National University, Canberra, Australia",24
734,"Mauro  Gallegati Dipartimento di Management, Facoltà di Economia ""Giorgio Fuà"", Università Politecnica delle Marche, Ancona, Italy",24
734,"Jeffrey  Carpenter Department of Economics, Middlebury College, Middlebury, Vermont (USA)",24
734,"Fredrik  Carlsson Nationalekonomiska institutionen, Handelshögskolan, Göteborgs Universitet, Göteborg, Sweden",24
734,"Martin  Evans Economics Department, Georgetown University, Washington, District of Columbia (USA)",24
734,"Robert  Shimer Department of Economics, University of Chicago, Chicago, Illinois (USA)",24
734,Michael D. Hurd,24
734,"Michael L. Katz Economic Analysis & Policy Group (EAP), Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",24
816,"Frédéric  Docquier Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD), Esch-sur-Alzette, Luxembourg",23
816,"Will J Martin International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",23
816,"Sidney  Winter Management Department, Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",23
816,"Paul  Beaudry Vancouver School of Economics, University of British Columbia, Vancouver, Canada",23
816,"Robert H. Topel Booth School of Business, University of Chicago, Chicago, Illinois (USA)",23
816,Paul A. Geroski †,23
816,"Hilary Williamson Hoynes Goldman School of Public Policy, University of California-Berkeley, Berkeley, California (USA)Department of Economics, University of California-Berkeley, Berkeley, California (USA)",23
816,"Kaushik  Basu Department of Economics, Cornell University, Ithaca, New York (USA)",23
816,"Kristin  Forbes Monetary Policy Committee (MPC), Bank of England, London, United KingdomSloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",23
816,"Matthieu  Bussiere Banque de France, Paris, France",23
816,"Charles  Noussair Economics Department, Eller College of Management, University of Arizona, Tucson, Arizona (USA)",23
816,"Frank  Verboven Centrum voor Economische Studiën, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",23
816,"Stuart S. Rosenthal Department of Economics, Maxwell School, Syracuse University, Syracuse, New York (USA)",23
816,"David  Easley Department of Economics, Cornell University, Ithaca, New York (USA)",23
816,"Matthew A. Cole Department of Economics, University of Birmingham, Birmingham, United Kingdom",23
816,"Lubos  Pastor Booth School of Business, University of Chicago, Chicago, Illinois (USA)",23
816,"Pinelopi Koujianou Goldberg National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)Economics Department, Yale University, New Haven, Connecticut (USA)",23
816,"Richard K. Lyons Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",23
816,"Philip  McCann Management School, University of Sheffield, Sheffield, United Kingdom",23
816,"David J. Teece Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",23
816,"Jinyong  Hahn Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",23
816,"George J. Mailath Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",23
816,"David  Martimort Paris School of Economics, Paris, France",23
816,"Neil  Wallace Department of Economics, Pennsylvania State University, State College, Pennsylvania (USA)",23
816,"Kose  John Stern School of Business, New York University (NYU), New York City, New York (USA)",23
816,"James P. LeSage McCoy College of Business Administration, Texas State University, San Marcos, Texas (USA)",23
816,"Yakov  Amihud Finance Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",23
816,"Stephen  Leybourne School of Economics, University of Nottingham, Nottingham, United Kingdom",23
816,"Paul  De Grauwe European Institute, London School of Economics (LSE), London, United Kingdom",23
816,"Chien-Chiang  Lee School of Economics and Management, Nanchang University, Nanchang, China",23
816,"Pablo T. Spiller Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",23
816,"Stephen M. Miller Department of Economics, Lee School of Business, University of Nevada-Las Vegas, Las Vegas, Nevada (USA)Department of Economics, University of Connecticut, Storrs, Connecticut (USA)",23
816,"John Christopher Beghin Department of Agricultural Economics, University of Nebraska, Lincoln, Nebraska (USA)",23
816,Suzanne  Scotchmer †,23
816,"Richard T. Baillie Economics Department, Michigan State University, East Lansing, Michigan (USA)School of Economics and Finance, Queen Mary University of London, London, United Kingdom",23
816,"Kjetil  Storesletten Økonomisk institutt, Universitetet i Oslo, Oslo, Norway",23
816,"John  Moore School of Economics, University of Edinburgh, Edinburgh, United Kingdom",23
816,"Fumio  Hayashi National Graduate Institute for Policy Studies (GRIPS), Tokyo, Japan",23
816,"Eddie  Dekel Department of Economics, Northwestern University, Evanston, Illinois (USA)Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, Israel",23
816,"Norbert  Schady Inter-American Development Bank, Washington, District of Columbia (USA)",23
816,"Jeffrey C. Fuhrer Mossavar-Rahmani Center for Business and Government, Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)",23
816,"Robert  Cull Economics Research, World Bank Group, Washington, District of Columbia (USA)",23
816,"Claudia M. Buch Deutsche Bundesbank, Frankfurt, Germany",23
816,"John  Cawley Department of Policy Analysis and Management, College of Human Ecology, Cornell University, Ithaca, New York (USA)",23
816,"Jonathan  Zinman Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",23
816,"Kevin J. Boyle Department of Agricultural and Applied Economics, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, Virginia (USA)",23
816,"Eric  Ghysels Department of Economics, University of North Carolina-Chapel-Hill, Chapel Hill, North Carolina (USA)",23
816,"Jose-Luis  Peydro Departament d'Economia i Empresa, Universitat Pompeu Fabra, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",23
816,Pentti  Saikkonen,23
816,"Michael W. Klein Fletcher School of Law and Diplomacy, Tufts University, Medford, Massachusetts (USA)",23
816,"Cheng  Hsiao Department of Economics, University of Southern California, Los Angeles, California (USA)",23
816,"Joep  Sonnemans Centre for Research in Experimental Economics and Political Decision-Making (CREED), Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",23
816,"Antoinette  Schoar Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",23
816,"Andrew Keith Leigh Research School of Economics, College of Business and Economics, Australian National University, Canberra, AustraliaInstitute of Labor Economics (IZA), Bonn, Germany",23
816,"William F. Maloney Economics Research, World Bank Group, Washington, District of Columbia (USA)",23
816,"A. Michael Spence Economics Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",23
816,"Mary  Amiti Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",23
816,"Joel  Waldfogel Carlson School of Management, University of Minnesota, Minneapolis, Minnesota (USA)",23
816,"Stijn  Van Nieuwerburgh Graduate School of Business, Columbia University, New York City, New York (USA)",23
816,"Mark  Grinblatt Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",23
816,Ronald I. McKinnon †,23
816,"Joachim  Wagner Institut für Volkswirtschaftslehre, Fakultät Wirtschaftswissenschaften, Leuphana Universität Lüneburg, Lüneburg, Germany",23
816,"Lee Edward Ohanian Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",23
816,"David  de la Croix Institut de Recherche Économique et Sociale (IRES), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",23
816,"Jong-Wha  Lee Department of Economics, Korea University, Seoul, South Korea",23
816,Catherine J. Morrison Paul †,23
816,"Paul W. Wilson John E. Walker Department of Economics, College of Business and Behavioral Science, Clemson University, Clemson, South Carolina (USA)",23
816,"Sylvester  Eijffinger https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",23
816,"Daniel  Friedman Economics Department, University of California-Santa Cruz (UCSC), Santa Cruz, California (USA)",23
816,"Benoit  Mojon Bank for International Settlements (BIS), Basel, Switzerland",23
816,Marvin  Goodfriend †,23
816,"Petra Elisabeth Todd Center for Analytic Research and Economics in the Social Sciences (CARESS), Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",23
816,"Xin  Meng Research School of Economics, College of Business and Economics, Australian National University, Canberra, Australia",23
816,"Ben  Lockwood Department of Economics, University of Warwick, Coventry, United Kingdom",23
816,"Jordi  Brandts Institut d'Anàlisi Econòmica CSIC (IAE-CSIC), Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",23
816,"Bernd  Fitzenberger Wirtschaftswissenschaftliche Fakultät, Humboldt-Universität Berlin, Berlin, Germany",23
816,"Bruce Alan Babcock School of Public Policy, University of California-Riverside, Riverside, California (USA)",23
816,"Kym  Anderson School of Economics, University of Adelaide, Adelaide, Australia",23
816,"Ngo Van Long Department of Economics, McGill University, Montréal, Canada",23
816,"Lixin Colin Xu World Bank Group, Washington, District of Columbia (USA)Economics Research, World Bank Group, Washington, District of Columbia (USA)",23
816,"Toni M Whited Ross School of Business, University of Michigan, Ann Arbor, Michigan (USA)",23
816,"Peter J. Montiel Economics Department, Williams College, Williamstown, Massachusetts (USA)",23
816,"Seema  Narayan School of Economics, Finance and Marketing, RMIT University, Melbourne, Australia",23
816,"Thomas  Philippon Finance Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",23
816,"Masahisa  Fujita Institute of Economic Research, Kyoto University, Kyoto, Japan",23
816,"Oliver  Falck ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",23
816,"Michele  Boldrin Department of Economics, Washington University in St. Louis, St. Louis, Missouri (USA)",23
816,"Kai A. Konrad Max-Planck-Institut für Steuerrecht und öffentliche Finanzen, Max-Planck-Gesellschaft, München, Germany",23
